"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-12","0.17","75","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-13","0.00","74","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-14","0.16","68","74",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-15","0.00","70","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-16","0.00","69","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-17","0.00","69","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-20","0.00","76","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-21","0.00","78","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-22","0.00","82","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-23","0.00","81","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-24","0.00","83","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-25","0.00","78","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-26","0.00","78","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-27","0.00","77","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-28","0.00","78","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-29","0.00","80","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-03-31","0.00","85","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-01","0.00","88","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-02","0.00","88","104",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-03","0.00","87","101",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-05","2.09","84","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-06","0.00","85","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-07","0.00","85","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-08","0.00","85","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-10","0.00","79","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-12","0.00","76","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-13","0.00","78","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-14","0.00","77","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-15","0.00","85","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-17","0.00","83","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-19","0.18","84","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-23","0.00","87","103","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-04-28","0.00","83","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-05-01","0.00","87","100",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-05-04","0.00","85","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-05-11","0.00","84","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-05-15","0.12","79","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-05-16","0.00","83","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-05-22","0.00","87","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-05-25","0.00","87","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-05-28","0.00","88","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-05-29","0.00","90","102",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-05-30","0.00","92","104",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-01","0.00","93","103",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-02",,"91","102",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-03","0.00","88","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-04","0.77","84","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-06","0.00","83",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-10","1.45","78","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-13","0.01","82","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-15","0.60","83","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-16","2.02","80","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-17","1.76","82","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-18","0.00","86","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-19","0.06","84","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-20","1.48","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-21","0.00","87","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-22","0.03","83",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-23","0.02","82","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-24","0.13","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-26","0.00","87","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-27","0.00","88","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-06-30","0.20","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-01","0.01","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-02","0.00","84","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-03","0.27","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-05","0.47","82","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-08","0.06","84",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-10","0.00","88","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-12","0.00","88","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-13","0.00","88","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-14","0.00","87","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-15","0.30","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-16","0.16","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-20","1.09","80","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-22","4.65","78","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-23","0.91","82",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-24","0.72","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-26","0.35","80","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-27","1.12","80","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-07-28","1.03","80","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-01","0.54","82",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-02","0.79","84","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-04","0.00","87","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-06","0.00","86","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-08","0.60","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-09","0.00","88","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-11","0.57","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-12","0.23","83","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-14","0.54","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-18","0.00","84","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-20","0.01","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-22","0.00","87","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-23","0.00","87","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-26","0.95","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-08-27","0.00","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-09-01","0.00","85","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-09-05","0.43","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-09-06","1.41","80","101",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-09-08","0.11","82","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-09-13","0.00","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-09-20","0.00","86","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-09-23","0.55","78","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-09-24","0.88","79","83","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-09-25","0.03","82","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-09-29","0.00","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-09-30","0.00","84","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-10-03","0.00","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-10-09","1.08","78","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-10-10","0.00","81","90","72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-10-11","0.00","83","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-10-12","0.00","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-10-13","0.00","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-10-14","0.40","80","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-10-25","0.00","78","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-10-26","0.00","77","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-10-29","0.00","76","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-10-31","0.00","79","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-01","0.02","79","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-02","0.00","79","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-03","0.00","78",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-06","0.00","77","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-07","0.00","77","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-08","0.00","76","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-09","0.00","76","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-10","0.00","75","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-13","0.00","72","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-14","0.00","74","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-15","0.03","69","73",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-20","0.00","70","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-21","0.00","70","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-22","0.00","68","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-23","0.00","70","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-25","0.00","69","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-26","0.00","70","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-27","0.00","70","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-11-28","0.00","69","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-12-02","0.00","68","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-12-04","0.00","65","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-12-05","0.00","66","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-12-06","0.00","66","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-12-07","0.00","66","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-12-08","0.00","65","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-12-10","0.00","64","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-12-13","0.00","65","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2007-12-14","0.00","66","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-01","0.00","60","77",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-02","0.00","63","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-04","0.00","63","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-05","0.00","61",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-06","0.00","62","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-07","0.00","63","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-08","0.00","62","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-09","0.00","64","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-11","0.00","67","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-12","0.00","64","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-14","0.00","59","74",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-15","0.00","59","75",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-16","0.00","61","76",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-18","0.00","62","77",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-20","0.00","70","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-22","0.00","60","74",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-24","0.16","59","62",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-26","0.24","61","65",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-27","0.00","62","73",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-28","0.00","59","72",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-29","0.00","60","73",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-01-30","0.93","55","59",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-03","0.00","57","72",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-04","0.00","60","76",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-08","0.00","70","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-11","0.00","61","75",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-13","0.00","59","74",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-14","0.00","57","73",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-16","0.00","61","76",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-17","0.00","63","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-18","0.00","68","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-21","0.00","66","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-23","0.00","69","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-24","0.00","72","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-25","0.00","73","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-26","0.00","68","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-27","0.00","66","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-28","0.00","66","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-02-29","0.00","70","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-03","0.00","75","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-09","0.00","77","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-10","0.00","77","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-11","0.00","77","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-12","0.00","77","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-16","0.00","79","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-17","0.00","74",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-19","0.24","80","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-23","0.00","80","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-27","0.00","83","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-30","0.00","81","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-03-31","0.00","84","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-01","0.00","79","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-03","0.51","75","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-05","0.85","77","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-06","0.00","76","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-07","0.00","77","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-09","0.00","80","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-10","0.00","81","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-14","0.02","82","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-16","0.00","85","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-18","0.00","85","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-19","0.00","87","101",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-20","0.00","86","101",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-22","0.00","88","103",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-25","0.00","87","100",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-26","0.00","82","100",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-28","0.00","87","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-29","0.00","89","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-04-30","0.00","89","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-05-01","0.00","91","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-05-03","0.00","84","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-05-06","0.06","81","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-05-07","0.00","86","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-05-08","0.87","81","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-06-01","0.00","87","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-06-02","0.50","82","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-06-10","0.00","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-06-20","1.46","82","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-06-30","0.65","81","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-07-03","0.85","81","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-07-10","0.07","84",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-07-12","0.10","83","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-07-13","0.03","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-07-31","0.01","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-08-05","0.00","86","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-08-12","0.42","82","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-08-15","0.22","81","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2008-08-26","0.08","84","92",
